trId,trTid,trSid,trType,trTone,trText,trFlag
5099,1151,103707,1,4,"<p>From your youth you loved Christ with filial love, | and desiring to serve only the Lord, |you have chosen the good part, which shall not be taken away by death.<sup>1</sup> |You devoted yourself to the one thing needful, and to the Giver of Life, |and you were found worthy to receive from Him the gifts of divine teaching and spiritual discernment, | guiding all who have recourse to you, seeking the salvation of their souls, |O divinely-wise Elder Theodore of Sanaxar.</p>
<hr><sup>1</sup> Luke 10:42",0
192,192,103559,1,2,"<p>Great are the accomplishments of faith,|for the Three Holy Youths rejoiced in the source of the flame, as if by restful waters,<sup>1</sup>|and the Prophet Daniel appeared as a shepherd of lions as of sheep.|By their prayers, O Christ God, save our souls.</p>
<hr>
<sup>1</sup> Psalm 22/23:2",0
193,193,100984,1,2,"Come, let us acclaim the divinely inspired Joseph,|the twelve-stringed instrument of the Word,|the harmonious harp of grace and lute of heavenly virtues,|who lauded and praised the assembly of the saints.|And now he is glorified with them.",0
194,194,81,1,2,"Great are the accomplishments of faith, |for the Three Holy Youths rejoiced in the source of the flame, as if by restful waters,<sup>1</sup>| and the Prophet Daniel appeared |as a shepherd of lions as of sheep. |By their prayers, O Christ God, save our souls.",0
195,195,102419,1,2,"The memory of the righteous is celebrated with hymns of praise,|but the Lord&rsquo;s testimony is sufficient for you, O Forerunner.|You were shown in truth to be the most honorable of the prophets,|for you were deemed worthy to baptize in the streams of the Jordan Him whom they foretold.|Therefore, having suffered for the truth with joy,|you proclaimed to those in hell God who appeared in the flesh,|who takes away the sin of the world,|and grants us great mercy.",0
4848,1171,101199,2,8,"<em>(Podoben: &ldquo;As the first fruits of our nature...&rdquo;) </em><br>
As a temple of virginity and a treasury of virtues, |you pour forth miracles abundantly, as an unfailing fountain of grace, O Mother Elizabeth, |and you purge all sickness from the souls and bodies of those who sing devoutly to the Creator: &ldquo;Alleluia.&rdquo;",0
197,197,103455,1,2,"We celebrate the memory|of Your prophet Habakkuk, O Lord;|through him we entreat You,|save our souls.",0
198,198,102304,1,2,"We venerate Your most pure image, O Good One,|and ask forgiveness of our transgressions, O Christ God.|Of Your own will You were pleased to ascend the Cross in the flesh|to deliver Your creatures from bondage to the Enemy.|Therefore with thanksgiving we cry aloud to You:|&ldquo;You have filled all with joy, O our Savior,|by coming to save the world.&rdquo;",0
199,199,88,1,2,"<p>O Joseph, proclaim the wonders to David, the ancestor of God: | you have seen a Virgin great with child; you gave glory with the shepherds; | you worshipped with the Magi; | you received an answer from the Angel.<sup>1</sup> | Beseech Christ God to save our souls.</p><hr>
<sup>1</sup> Matthew 1: 20-21.",0
200,200,103681,1,4,"Your Nativity, O Christ our God, | has shone to the world the Light of knowledge; | for by it, those who worshipped the stars / were taught by a star to adore You, |the Sun of Righteousness,<sup>1</sup> | and to know You, the Dayspring<sup>2</sup> from on High. |O Lord, glory to You!",0
4847,400,100435,1,4,"Your holy martyrs Theodore and his companions O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
4845,229,26,1,2,"The Noble Joseph,|when he had taken down Your most pure Body from the tree,|wrapped it in fine linen,|and anointed it with spices,|and placed it in a new tomb.",0
205,205,85,1,2,"<p>O Joseph, proclaim the wonders to David, the ancestor of God: | you have seen a Virgin great with child; you gave glory with the shepherds; | you worshipped with the Magi; | you received an answer from the Angel.<sup>1</sup> | Beseech Christ God to save our souls.</p><hr>
<sup>1</sup> Matthew 1: 20-21.",0
4844,1371,101082,2,8,"To you, O Champion Leader,| we your servants dedicate a feast of victory and thanksgiving,|as those rescued from sufferings, O Theotokos; |but since you possess invincible might, free us from all dangers, |that we may cry to you: &ldquo;Rejoice, unwedded Bride.&rdquo;",0
4843,1371,100531,2,8,"To you, O Champion Leader,| we your servants dedicate a feast of victory and thanksgiving,|as those rescued from sufferings, O Theotokos; |but since you possess invincible might, free us from all dangers, |that we may cry to you: &ldquo;Rejoice, unwedded Bride.&rdquo;",0
209,209,100109,1,2,"The memory of the righteous is celebrated with hymns of praise,|but the Lord&rsquo;s testimony is sufficient for you, O Forerunner.|You were shown in truth to be the most honorable of the prophets,|for you were deemed worthy to baptize in the streams of the Jordan Him whom they foretold.|Therefore, having suffered for the truth with joy,|you proclaimed to those in hell God who appeared in the flesh,|who takes away the sin of the world, and grants us great mercy.",0
4842,1371,100531,1,4,"<p>O Most Pure Virgin Theotokos, |most blessed and speedy intercessor for all the faithful,| before your holy wonderworking Icon, |we pray that by it, just as before, you may grant protection to the city of Moscow;| so now mercifully deliver us from all our troubles and misfortunes and save our souls, for you are compassionate.<sup>1</sup></p>
<hr>
<sup>1</sup> Literally, tender-hearted.",0
212,212,100463,1,2,"We celebrate the memory|of Your prophet Zachariah, O Lord;|through him we entreat You,|save our souls.",0
213,213,103664,1,2,"Blessed is the earth that received your blood, passion-bearers of the Lord,|and holy is the dwelling place which received your spirits.|You triumphed over the enemy in the stadium|and you preached Christ with boldness.|Since He is good, we pray that you beseech Him to save our souls.",0
214,214,101178,1,2,"You were sanctified from your earliest childhood | and were shown to be filled with grace. |You illumined the world with miracles |and drove away a multitude of demons, O Holy Hierarch Theodore. | Therefore, entreat the Lord on our behalf.",0
4841,1371,101082,1,4,"<p>O Most Pure Virgin Theotokos, |most blessed and speedy intercessor for all the faithful,| before your holy wonderworking Icon, |we pray that by it, just as before, you may grant protection to the city of Moscow;| so now mercifully deliver us from all our troubles and misfortunes and save our souls, for you are compassionate.<sup>1</sup></p>
<hr>
<sup>1</sup> Literally, tender-hearted.",0
216,216,102082,1,2,"Righteous passion-bearers and true fulfillers of the Gospel of Christ,|chaste Boris and guileless Gleb,|you did not resist the attacks of your brother, the enemy,|when he killed your bodies but could not touch your souls.|Therefore, let the evil lover of power mourn|while you rejoice with the angels standing before the Holy Trinity.|Pray that those who honor your memory may be pleasing to God,|and that all Orthodox Christians may be saved.",0
218,218,103465,1,2,"We celebrate the memory|of Your prophet Zephaniah, O Lord;|through him we entreat You,|save our souls.",0
219,219,103326,1,2,"We celebrate the memory|of Your prophet Obadiah, O Lord;|through him we entreat You,|save our souls.",0
220,220,103151,1,2,"Blessed is the earth that received your blood, Passion-bearers of the Lord,|and holy is the dwelling place which received your spirits.|You triumphed over the enemy in the stadium|and you preached Christ with boldness.|Since He is good, we pray that you beseech Him to save our souls.",0
223,223,100547,1,2,"Great are the accomplishments of faith, |for the Holy Martyr Theodore rejoiced in the fount of flames as though at the waters of rest;<sup>1</sup>| for having been made a whole burnt offering in the fire,| he was offered as a sweet bread to the Trinity. | By his entreaties, O Christ God, save our souls!",0
224,224,101327,1,2,"O beloved Apostle of Christ our God,|come quickly to deliver your helpless people.|He on whose breast you leaned, will accept you as intercessor.|Entreat Him, O Theologian, to disperse the clouds of darkness,|granting us peace and great mercy!",0
225,225,102064,1,2,"We celebrate the memory|of Your prophet Ezekiel, O Lord;|through him we entreat You,|save our souls.",0
226,226,100013,1,2,"We celebrate the memory|of Your prophet Malachi, O Lord;|through him we entreat You,|save our souls.",0
227,227,80,1,2,"By faith You justified the Forefathers, | when through them You betrothed Yourself beforehand to the Church of the Gentiles. | The saints boast in glory, | that from their seed there is a glorious fruit: | she who bore You without seed. | By their prayers, O Christ God, save our souls.",0
228,228,102731,1,2,"O Apostle beloved of Christ God, |hasten to deliver a defenseless people. |He Who permitted you to recline on His breast |receives you as you bow before Him;| entreat Him, O Theologian,| to dispel the persistence of the heathen, and to grant us peace and great mercy.",0
230,230,26,1,2,"When You descended to death, O Life Immortal,|You slayed hell with the splendor of Your Godhead,|and when from the depths You raised the dead,|all the Powers of Heaven cried out,|O Giver of Life, Christ our God, glory to You!",0
