scriptureId,scriptureIndex,scriptureTestament,scriptureBook,scriptureVerse,scriptureText
7680,17532,1,Comp,6003,"And it shall be a sign, set firmly before your eyes. For thus says the Lord God Almighty: &ldquo;The first-born of your sons you shall give to Me. And it shall be that a woman who bears a male child, on the eighth day shall circumcise the flesh of his foreskin. Then for thirty-three days she shall not enter the sanctuary of God until the days of purification are fulfilled."
7681,17533,1,Comp,6004,"&ldquo;And after this she shall bring to the Lord an unblemished lamb one year old, as a whole-burnt offering, and a young pigeon or a turtledove, to the doors of the tent of witness, to the priest. Or, instead of these she shall bring before the Lord two turtledoves or two young pigeons, and the priest shall pray for her."
7682,17534,1,Comp,6005,"&ldquo;For these are given to Me as a recompense from all the sons of Israel, and I have taken them and consecrated them for Myself, instead of the first-born of the Egyptians, in the day in which I slew all the first-born in the land of Egypt, of both man and cattle.&rdquo; Thus saith God Most High, the Holy One of Israel."
7683,17535,1,Comp,7001,"Behold, the Lord sits on a light cloud, and shall come to Egypt; and the idols of Egypt will tremble at His presence, and their hearts shall faint within them. And their spirit shall be troubled within them, and He will frustrate their counsel. He will deliver Egypt into the hands of cruel lords &ndash; Thus saith the Lord, the holy Lord of Hosts! And the Egyptians shall drink the water that is by the sea, but will fail and be dried up."
7684,17536,1,Comp,7002,"Thus saith the Lord: Where now are your wise men? Let them tell you and make known what the Lord of Hosts has purposed against Egypt. In that day the Egyptians will be in fear and trembling because of the hand of the Lord of Hosts which He shall lay upon them. And there shall be an altar to the Lord in the land of the Egyptians, and a pillar to the Lord at its border. And it shall be a sign to the Lord of Hosts forever in the land of the Egyptians; for they shall cry to the Lord and the Lord shall send to them a man who shall save them. And the Lord will make Himself known to the Egyptians, and the Egyptians shall know the Lord in that day, and they shall offer sacrifices and gifts, and shall pray, and they make their vows to the Lord."
7685,17537,1,Comp,8001,"Thus saith the Lord: &ldquo;Comfort, comfort My people,&rdquo; says God. &ldquo;Speak to the heart of Jerusalem, you Priests, comfort her, for her humiliation is increased, her iniquity is pardoned; for she has received from the Lord&rsquo;s hand double for her sins. The voice of one crying in the wilderness: &lsquo;Prepare the way of the Lord; make straight the paths of our God.&rsquo;"
7686,17538,1,Comp,8002,"&ldquo;Go up to a high mountain, you who are proclaiming glad tidings to Zion, lift up your voice with strength, O herald of good tidings to Jerusalem. Lift it up, fear not! I the Lord God, I have heard the poor of Israel and will not forsake them. I will open rivers on the mountains, and fountains in the midst of the valleys; I will make the deserts pools of water, and the thirsty land springs of water. Let the heavens rejoice from above, and let the clouds rain down righteousness; let the earth bring forth, and let it sprout forth mercy and cause righteousness to shine forth also."
7687,17539,1,Comp,8003,"&ldquo;Declare this with a shout of joy, and let this be known, proclaim it to the end of the earth. Say, &lsquo;The Lord hath redeemed His servant Jacob!&rsquo; And if they thirst, he shall lead them through the desert, He shall bring forth water for them out of the rock. Rejoice, O barren one who did not bear; break forth into singing and cry loud, you who have not been in travail! For more are the children of the desolate one than of her who has a husband.&rdquo;"
7688,17540,1,Comp,9001,"Thus saith the Lord Almighty: &ldquo;Behold, I send My messenger before Thy face, who shall prepare Thy way before Thee, and the Lord whom ye seek, shall come into His temple. But who can endure the day of His coming? For He is coming like the fire of a furnace and like the fuller&rsquo;s herb; and He shall cleanse, refining and purifying, as it were, silver and gold. And He comes to you with judgment, and will be a swift witness against the evil ones and against adulterers, and against those who swear falsely by My name, against those who withhold the hireling&rsquo;s wages, against those who oppress widows and beat orphans, against those who avoid judgment in favor of strangers, and against those who do not fear him,&rdquo; saith the Lord Almighty."
7689,17541,1,Comp,9002,"&ldquo;For I am the Lord your God, and I change not; and you, the sons of Jacob, have turned aside from the law and have not kept it. Return to Me, therefore, and I will return to you,&rdquo; saith the Lord Almighty. &ldquo;And all nations shall call you blessed, and they shall understand that I am the Lord, who distinguishes between the righteous and between the transgressors on that day, in which I shall act to spare those who love Me."
7690,17542,1,Comp,9003,"&ldquo;Know, therefore, and remember the Law of Moses, My servant, as I commanded you at Horeb, the statutes and ordinances for all Israel. And behold, I will send to you Elijah the Tishbite before the great and glorious day of the Lord comes, who shall turn the heart of a father to his son, and the heart of a man to his neighbor, lest I come quickly and smite the earth,&rdquo; saith the Lord Almighty, God, the Holy One of Israel."
7691,17614,1,Joel,2001,"Blow the trumpet in Zion, and sound an alarm in My holy mountain! Let all the inhabitants of the land tremble; for the day of the Lord is coming, For it is at hand: "
7692,17615,1,Joel,2002,"A day of darkness and gloominess, a day of clouds and thick darkness, like the morning clouds spread over the mountains. A people come, great and strong, the like of whom has never been; nor will there ever be any such after them, even for many successive generations. "
7693,17616,1,Joel,2003,"A fire devours before them, and behind them a flame burns; the land is like the Garden of Eden before them, and behind them a desolate wilderness; surely nothing shall escape them. "
7694,17617,1,Joel,2004,"Their appearance is like the appearance of horses; and like swift steeds, so they run. "
7695,17618,1,Joel,2005,"With a noise like chariots over mountaintops they leap, like the noise of a flaming fire that devours the stubble, like a strong people set in battle array. "
7696,17619,1,Joel,2006,"Before them the people writhe in pain; all faces are drained of color."
7697,17620,1,Joel,2007,"They run like mighty men, they climb the wall like men of war; every one marches in formation, and they do not break ranks. "
7698,17621,1,Joel,2008,"They do not push one another; every one marches in his own column. Though they lunge between the weapons, they are not cut down."
7699,17622,1,Joel,2009,"They run to and fro in the city, they run on the wall; they climb into the houses, they enter at the windows like a thief. "
7700,17623,1,Joel,2010,"The earth quakes before them, the heavens tremble; the sun and moon grow dark, and the stars diminish their brightness. "
